Security,,External ID,Ccy Pair,P/L USD,Premium USD,Value USD,Style,P/C Ccy,P/C,Strike,Barrier1,Barrier2,Premium,Prem Ccy,P/L Ccy1,Option Price % Ccy1,Prem CCY1,Value Ccy1,Theo. Value Ccy1,Option Price % Ccy2,Prem CCY2,Value Ccy2,Theo. Value Ccy2,Creation Date,Creation Time,Trade Date,Trade Time,Prem Date,Expiry Date,Cut,Delivery Date,Model,Spot,Volatility,Depo Ccy1,Depo Ccy2,BB#,mini
Double NT,,9220,AUDJPY,23,0,23,Double NT,,,,81.555,77.364,0,AUD,21,21.46,0,21,22,,0,"1,740","1,793",01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9KW9,1
Double NT,,9501,AUDJPY,0,0,0,Double NT,,,,84.032,80.964,0,JPY,0,,0,0,0,2.99,0,3,3,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LJN,1
Double NT,,9506,AUDJPY,0,0,0,Double NT,,,,82.635,80.964,0,JPY,0,,0,0,0,0.31,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LKK,1
Double NT,,9511,AUDJPY,0,0,0,Double NT,,,,81.847,80.964,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LLC,1
Double NT,,9516,AUDJPY,0,0,0,Double NT,,,,81.62,80.964,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LM7,1
Double NT,,9605,AUDJPY,0,0,0,Double NT,,,,84.591,82.272,0,AUD,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9L80,1
Double NT,,9610,AUDJPY,0,0,0,Double NT,,,,82.929,82.272,0,AUD,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9L94,1
Double NT,,9711,AUDJPY,0,0,0,Double NT,,,,81.994,80.945,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LX0,1
Double NT,,9716,AUDJPY,0,0,0,Double NT,,,,81.724,80.945,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LXT,1
Double NT,,9101,AUDJPY,0,0,0,Double NT,,,,83.654,80.955,0,JPY,0,,0,0,0,3.72,0,4,3,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L6G,0
Double NT,,9106,AUDJPY,0,0,0,Double NT,,,,82.426,80.955,0,JPY,0,,0,0,0,0.4,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L7N,0
Double NT,,9111,AUDJPY,0,0,0,Double NT,,,,81.733,80.955,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L8X,0
Double NT,,9116,AUDJPY,0,0,0,Double NT,,,,81.532,80.955,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9LB5,0
Double NT,,9301,AUDJPY,0,0,0,Double NT,,,,83.694,80.973,0,JPY,0,,0,0,0,2.15,0,2,2,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9L8V,1
Double NT,,9306,AUDJPY,0,0,0,Double NT,,,,82.456,80.973,0,JPY,0,,0,0,0,0.11,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9L9V,1
Double NT,,9311,AUDJPY,0,0,0,Double NT,,,,81.757,80.973,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LBH,1
Double NT,,9316,AUDJPY,0,0,0,Double NT,,,,81.555,80.973,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LC5,1
Double NT,,9502,AUDJPY,0,0,0,Double NT,,,,84.032,80.742,0,JPY,0,,0,0,0,10.72,0,11,10,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LJX,1
Double NT,,9507,AUDJPY,0,0,0,Double NT,,,,82.635,80.742,0,JPY,0,,0,0,0,2.09,0,2,1,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LKS,1
Double NT,,9512,AUDJPY,0,0,0,Double NT,,,,81.847,80.742,0,JPY,0,,0,0,0,0.01,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LLL,1
Double NT,,9517,AUDJPY,0,0,0,Double NT,,,,81.62,80.742,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LMF,1
Double NT,,9701,AUDJPY,0,0,0,Double NT,,,,84.591,80.945,0,JPY,0,,0,0,0,3.25,0,3,3,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LVD,1
Double NT,,9706,AUDJPY,0,0,0,Double NT,,,,82.929,80.945,0,JPY,0,,0,0,0,0.51,0,1,0,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LW8,1
Double NT,,9712,AUDJPY,0,0,0,Double NT,,,,81.994,80.68,0,JPY,0,,0,0,0,0.02,0,0,0,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LX4,1
Double NT,,9717,AUDJPY,0,0,0,Double NT,,,,81.724,80.68,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LXY,1
Double NT,,9307,AUDJPY,0,0,0,Double NT,,,,82.456,80.776,0,JPY,0,,0,0,0,0.92,0,1,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LB0,1
Double NT,,9312,AUDJPY,0,0,0,Double NT,,,,81.757,80.776,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LBM,1
Double NT,,9518,AUDJPY,0,0,0,Double NT,,,,81.62,80.51,0,JPY,0,,0,0,0,0.01,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LMN,1
Double NT,,9707,AUDJPY,0,0,0,Double NT,,,,82.929,80.68,0,JPY,0,,0,0,0,3.08,0,3,1,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LWD,1
Double NT,,9308,AUDJPY,0,0,0,Double NT,,,,82.456,80.571,0,JPY,0,,0,0,0,2.98,0,3,2,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LB3,1
Double NT,,9313,AUDJPY,0,0,0,Double NT,,,,81.757,80.571,0,JPY,0,,0,0,0,0.03,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LBS,1
Double NT,,9519,AUDJPY,0,0,0,Double NT,,,,81.62,79.684,0,JPY,0,,0,0,0,4.1,0,4,3,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LMV,1
Double NT,,9708,AUDJPY,0,0,0,Double NT,,,,82.929,80.404,0,JPY,0,,0,0,0,7.85,0,8,4,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LWK,1
Double NT,,9309,AUDJPY,0,0,0,Double NT,,,,82.456,79.842,0,JPY,0,,0,0,0,19.48,0,19,16,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LB7,1
Double NT,,9314,AUDJPY,0,0,0,Double NT,,,,81.757,79.842,0,JPY,0,,0,0,0,4.39,0,4,3,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LBX,1
Double NT,,9709,AUDJPY,0,0,0,Double NT,,,,82.929,79.413,0,JPY,0,,0,0,0,32.21,0,32,26,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LWQ,1
Double NT,,9310,AUDJPY,1,0,1,Double NT,,,,82.456,77.364,0,JPY,1,,0,1,1,58.1,0,58,59,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LBC,1
Double NT,,9315,AUDJPY,0,0,0,Double NT,,,,81.757,77.364,0,JPY,0,,0,0,0,30.83,0,31,32,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LC2,1
Double NT,,9710,AUDJPY,0,0,0,Double NT,,,,82.929,82.272,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LWV,1
Double NT,,9615,AUDJPY,0,0,0,Double NT,,,,82.272,81.994,0,AUD,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LB4,1
Double NT,,9103,AUDJPY,0,0,0,Double NT,,,,83.654,80.557,0,JPY,0,,0,0,0,20.58,0,21,19,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L6Y,0
Double NT,,9304,AUDJPY,1,0,1,Double NT,,,,83.694,79.842,0,JPY,1,,0,1,0,42.51,0,43,40,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9L9D,1
Double NT,,9719,AUDJPY,0,0,0,Double NT,,,,81.724,79.413,0,JPY,0,,0,0,0,6.14,0,6,3,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LY9,1
Double NT,,9305,AUDJPY,1,0,1,Double NT,,,,83.694,77.364,0,JPY,1,,0,1,1,84.98,0,85,86,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9L9M,1
Double NT,,9320,AUDJPY,0,0,0,Double NT,,,,81.555,77.364,0,JPY,0,,0,0,0,21.84,0,22,23,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LCY,1
Double NT,,9114,AUDJPY,0,0,0,Double NT,,,,81.733,79.834,0,JPY,0,,0,0,0,8.28,0,8,6,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L9P,0
Double NT,,9503,AUDJPY,0,0,0,Double NT,,,,84.032,80.51,0,JPY,0,,0,0,0,19.74,0,20,18,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LK4,1
Double NT,,9703,AUDJPY,0,0,0,Double NT,,,,84.591,80.404,0,JPY,0,,0,0,0,20.84,0,21,18,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LVQ,1
Double NT,,9713,AUDJPY,0,0,0,Double NT,,,,81.994,80.404,0,JPY,0,,0,0,0,0.37,0,0,0,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LX9,1
Double NT,,9705,AUDJPY,0,0,0,Double NT,,,,84.591,82.272,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:53,01/23/2012,9:53,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LW3,1
Double NT,,9702,AUDJPY,0,0,0,Double NT,,,,84.591,80.68,0,JPY,0,,0,0,0,11.45,0,11,10,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LVK,1
Double NT,,9115,AUDJPY,0,0,0,Double NT,,,,81.733,77.619,0,JPY,0,,0,0,0,34.28,0,34,35,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L9X,0
Double NT,,9704,AUDJPY,1,0,1,Double NT,,,,84.591,79.413,0,JPY,1,,0,1,1,52.75,0,53,50,01/25/2012,9:53,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9LVX,1
Double NT,,9514,AUDJPY,0,0,0,Double NT,,,,81.847,79.684,0,JPY,0,,0,0,0,8.39,0,8,6,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LM0,1
Double NT,,9318,AUDJPY,0,0,0,Double NT,,,,81.555,80.571,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LCJ,1
Double NT,,9509,AUDJPY,0,0,0,Double NT,,,,82.635,79.684,0,JPY,0,,0,0,0,28.39,0,28,25,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LL5,1
Double NT,,9112,AUDJPY,0,0,0,Double NT,,,,81.733,80.76,0,JPY,0,,0,0,0,0.01,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L96,0
Double NT,,9108,AUDJPY,0,0,0,Double NT,,,,82.426,80.557,0,JPY,0,,0,0,0,6.12,0,6,4,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L85,0
Double NT,,9109,AUDJPY,0,0,0,Double NT,,,,82.426,79.834,0,JPY,0,,0,0,0,28.36,0,28,25,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L8F,0
Double NT,,9317,AUDJPY,0,0,0,Double NT,,,,81.555,80.776,0,JPY,0,,0,0,0,0,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9LCC,1
Double NT,,9110,AUDJPY,1,0,1,Double NT,,,,82.426,77.619,0,JPY,1,,0,1,1,63.54,0,64,64,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L8N,0
Double NT,,9102,AUDJPY,0,0,0,Double NT,,,,83.654,80.76,0,JPY,0,,0,0,0,11.55,0,12,10,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9L6N,0
Double NT,,9119,AUDJPY,0,0,0,Double NT,,,,81.532,79.834,0,JPY,0,,0,0,0,3.99,0,4,2,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9LBR,0
EURUSD - 1.3013,,,EURUSD,"2,661",,"2,661",,,,,,,,,"2,045",,,"2,045","1,922",,,"2,661","2,501",,,,,,,,,,,,,,,0
Double NT,,9041,EURUSD,8,0,8,Double NT,,,,1.3434,1.2985,0,EUR,6,6.11,0,6,5,,0,8,7,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,1.3013,11.61,0.12,0.204,OPSK9KVY,0
Double NT,,9046,EURUSD,1,0,1,Double NT,,,,1.3228,1.2985,0,EUR,1,0.59,0,1,0,,0,1,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,1.3013,11.61,0.12,0.204,OPSK9KWS,0
Double NT,,9051,EURUSD,0,0,0,Double NT,,,,1.3113,1.2985,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,1.3013,11.61,0.12,0.204,OPSK9KXN,0
Double NT,,9056,EURUSD,0,0,0,Double NT,,,,1.308,1.2985,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,1.3013,11.61,0.12,0.204,OPSK9KYJ,0
Double NT,,9241,EURUSD,5,0,5,Double NT,,,,1.3438,1.2985,0,EUR,4,4.11,0,4,3,,0,5,4,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9KZH,1
Double NT,,9246,EURUSD,0,0,0,Double NT,,,,1.3231,1.2985,0,EUR,0,0.17,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L08,1
Double NT,,9251,EURUSD,0,0,0,Double NT,,,,1.3114,1.2985,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L12,1
Double NT,,9256,EURUSD,0,0,0,Double NT,,,,1.3081,1.2985,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L1X,1
Double NT,,9441,EURUSD,8,0,8,Double NT,,,,1.3495,1.2982,0,EUR,6,5.88,0,6,5,,0,8,7,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L77,1
Double NT,,9446,EURUSD,1,0,1,Double NT,,,,1.3259,1.2982,0,EUR,1,0.53,0,1,0,,0,1,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L84,1
Double NT,,9451,EURUSD,0,0,0,Double NT,,,,1.3128,1.2982,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L90,1
Double NT,,9456,EURUSD,0,0,0,Double NT,,,,1.309,1.2982,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L9T,1
Double NT,,9641,EURUSD,8,0,8,Double NT,,,,1.3559,1.2978,0,EUR,6,6.05,0,6,5,,0,8,7,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,1.3013,11.46,0.139,0.233,OPSK9LGT,1
Double NT,,9646,EURUSD,1,0,1,Double NT,,,,1.3293,1.2978,0,EUR,1,0.66,0,1,0,,0,1,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,1.3013,11.46,0.139,0.233,OPSK9LHW,1
Double NT,,9651,EURUSD,0,0,0,Double NT,,,,1.3143,1.2978,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,1.3013,11.46,0.139,0.233,OPSK9LJV,1
Double NT,,9656,EURUSD,0,0,0,Double NT,,,,1.3101,1.2978,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,1.3013,11.46,0.139,0.233,OPSK9LKX,1
Double NT,,9042,EURUSD,18,0,18,Double NT,,,,1.3434,1.2953,0,EUR,14,14.19,0,14,13,,0,18,16,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,1.3013,11.61,0.12,0.204,OPSK9KW3,0
Double NT,,9047,EURUSD,3,0,3,Double NT,,,,1.3228,1.2953,0,EUR,3,2.54,0,3,1,,0,3,2,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,1.3013,11.61,0.12,0.204,OPSK9KWZ,0
Double NT,,9052,EURUSD,0,0,0,Double NT,,,,1.3113,1.2953,0,EUR,0,0.01,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,1.3013,11.61,0.12,0.204,OPSK9KXV,0
Double NT,,9057,EURUSD,0,0,0,Double NT,,,,1.308,1.2953,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,1.3013,11.61,0.12,0.204,OPSK9KYP,0
Double NT,,9242,EURUSD,13,0,13,Double NT,,,,1.3438,1.2953,0,EUR,10,10.06,0,10,9,,0,13,11,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9KZN,1
Double NT,,9247,EURUSD,1,0,1,Double NT,,,,1.3231,1.2953,0,EUR,1,0.98,0,1,0,,0,1,1,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L0F,1
Double NT,,9252,EURUSD,0,0,0,Double NT,,,,1.3114,1.2953,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L18,1
Double NT,,9257,EURUSD,0,0,0,Double NT,,,,1.3081,1.2953,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L22,1
Double NT,,9442,EURUSD,18,0,18,Double NT,,,,1.3495,1.2945,0,EUR,14,13.92,0,14,13,,0,18,16,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L7F,1
Double NT,,9447,EURUSD,3,0,3,Double NT,,,,1.3259,1.2945,0,EUR,2,2.36,0,2,1,,0,3,2,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L88,1
Double NT,,9452,EURUSD,0,0,0,Double NT,,,,1.3128,1.2945,0,EUR,0,0.01,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L93,1
Double NT,,9457,EURUSD,0,0,0,Double NT,,,,1.309,1.2945,0,EUR,0,0,0,0,0,,0,0,0,01/25/2012,9:52,01/23/2012,9:52,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,1.3013,11.18,0.131,0.222,OPSK9L9Y,1
