Security,,External ID,Ccy Pair,P/L USD,Premium USD,Value USD,Style,P/C Ccy,P/C,Strike,Barrier1,Barrier2,Premium,Prem Ccy,P/L Ccy1,Option Price % Ccy1,Prem CCY1,Value Ccy1,Theo. Value Ccy1,Option Price % Ccy2,Prem CCY2,Value Ccy2,Theo. Value Ccy2,Creation Date,Creation Time,Trade Date,Trade Time,Prem Date,Expiry Date,Cut,Delivery Date,Model,Spot,Volatility,Depo Ccy1,Depo Ccy2,BB#,mini
No touch,,5949,AUDJPY,62,0,62,No touch,,,,80.119,,0,AUD,58,58.49,0,58,57,,0,"4,742","4,647",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GRF,0
No touch,,5446,AUDJPY,1,0,1,No touch,,,,81.847,,0,JPY,1,,0,1,1,95.42,0,95,91,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9G98,0
No touch,,5447,AUDJPY,1,0,1,No touch,,,,81.469,,0,JPY,1,,0,1,1,56.22,0,56,63,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9G9B,0
No touch,,5448,AUDJPY,0,0,0,No touch,,,,81.254,,0,JPY,0,,0,0,0,27.27,0,27,33,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9G9F,0
No touch,,5449,AUDJPY,0,0,0,No touch,,,,81.192,,0,JPY,0,,0,0,0,18.65,0,19,23,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9G9J,0
No touch,,5451,AUDJPY,0,0,0,No touch,,,,81.014,,0,JPY,0,,0,0,0,7.1,0,7,8,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9G9P,0
No touch,,5452,AUDJPY,0,0,0,No touch,,,,80.954,,0,JPY,0,,0,0,0,15.47,0,15,18,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9G9S,0
No touch,,5453,AUDJPY,0,0,0,No touch,,,,80.892,,0,JPY,0,,0,0,0,23.88,0,24,28,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9G9W,0
No touch,,5454,AUDJPY,1,0,1,No touch,,,,80.675,,0,JPY,1,,0,1,1,51.85,0,52,58,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9G9Z,0
No touch,,5536,AUDJPY,1,0,1,No touch,,,,82.093,,0,JPY,1,,0,1,1,84.79,0,85,84,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9GLW,0
No touch,,5537,AUDJPY,1,0,1,No touch,,,,81.599,,0,JPY,1,,0,1,1,54.76,0,55,54,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9GM0,0
No touch,,5538,AUDJPY,0,0,0,No touch,,,,81.318,,0,JPY,0,,0,0,0,27.91,0,28,28,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9GM3,0
No touch,,5539,AUDJPY,0,0,0,No touch,,,,81.237,,0,JPY,0,,0,0,0,19.23,0,19,19,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9GM6,0
No touch,,5541,AUDJPY,0,0,0,No touch,,,,81.005,,0,JPY,0,,0,0,0,6.71,0,7,7,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9GMB,0
No touch,,5542,AUDJPY,0,0,0,No touch,,,,80.926,,0,JPY,0,,0,0,0,15.55,0,16,15,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9GMF,0
No touch,,5543,AUDJPY,0,0,0,No touch,,,,80.844,,0,JPY,0,,0,0,0,24.51,0,25,24,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9GMJ,0
No touch,,5544,AUDJPY,1,0,1,No touch,,,,80.56,,0,JPY,1,,0,1,1,52.57,0,53,52,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9GMM,0
No touch,,5581,AUDJPY,96,0,96,No touch,,,,82.461,,0,AUD,91,90.8,0,91,91,,0,"7,361","7,384",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9GS1,0
No touch,,5582,AUDJPY,67,0,67,No touch,,,,81.79,,0,AUD,64,63.99,0,64,63,,0,"5,187","5,095",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9GS5,0
No touch,,5583,AUDJPY,36,0,36,No touch,,,,81.41,,0,AUD,34,34.03,0,34,33,,0,"2,759","2,698",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9GS9,0
No touch,,5584,AUDJPY,25,0,25,No touch,,,,81.3,,0,AUD,24,23.67,0,24,23,,0,"1,919","1,878",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9GSF,0
No touch,,5586,AUDJPY,8,0,8,No touch,,,,80.985,,0,AUD,8,7.65,0,8,7,,0,620,599,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9GSK,0
No touch,,5587,AUDJPY,19,0,19,No touch,,,,80.878,,0,AUD,18,17.92,0,18,17,,0,"1,453","1,402",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9GSP,0
No touch,,5588,AUDJPY,30,0,30,No touch,,,,80.767,,0,AUD,28,28.34,0,28,27,,0,"2,297","2,216",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9GSW,0
No touch,,5589,AUDJPY,63,0,63,No touch,,,,80.379,,0,AUD,60,59.9,0,60,58,,0,"4,856","4,741",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9GT0,0
No touch,,5716,AUDJPY,1,0,1,No touch,,,,82.489,,0,JPY,1,,0,1,1,85.79,0,86,86,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9GLV,0
No touch,,5717,AUDJPY,1,0,1,No touch,,,,81.809,,0,JPY,1,,0,1,1,57.29,0,57,56,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9GLZ,0
No touch,,5718,AUDJPY,0,0,0,No touch,,,,81.424,,0,JPY,0,,0,0,0,30.17,0,30,29,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9GM2,0
No touch,,5719,AUDJPY,0,0,0,No touch,,,,81.313,,0,JPY,0,,0,0,0,21.17,0,21,21,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9GM5,0
No touch,,5721,AUDJPY,0,0,0,No touch,,,,80.993,,0,JPY,0,,0,0,0,5.61,0,6,5,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9GM8,0
No touch,,5722,AUDJPY,0,0,0,No touch,,,,80.885,,0,JPY,0,,0,0,0,14.17,0,14,14,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9GMC,0
No touch,,5723,AUDJPY,0,0,0,No touch,,,,80.772,,0,JPY,0,,0,0,0,22.97,0,23,22,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9GMG,0
No touch,,5724,AUDJPY,1,0,1,No touch,,,,80.379,,0,JPY,1,,0,1,1,51.18,0,51,50,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9GML,0
No touch,,5896,AUDJPY,1,0,1,No touch,,,,82.805,,0,JPY,1,,0,1,1,87.97,0,88,88,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GLJ,0
No touch,,5897,AUDJPY,1,0,1,No touch,,,,81.978,,0,JPY,1,,0,1,1,60.15,0,60,59,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GLM,0
No touch,,5898,AUDJPY,0,0,0,No touch,,,,81.511,,0,JPY,0,,0,0,0,32.44,0,32,32,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GLQ,0
No touch,,5899,AUDJPY,0,0,0,No touch,,,,81.376,,0,JPY,0,,0,0,0,23.07,0,23,23,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GLT,0
No touch,,5901,AUDJPY,0,0,0,No touch,,,,80.987,,0,JPY,0,,0,0,0,5.06,0,5,5,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GLX,0
No touch,,5902,AUDJPY,0,0,0,No touch,,,,80.856,,0,JPY,0,,0,0,0,13.79,0,14,13,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GLY,0
No touch,,5903,AUDJPY,0,0,0,No touch,,,,80.719,,0,JPY,0,,0,0,0,22.79,0,23,22,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GM1,0
No touch,,5904,AUDJPY,1,0,1,No touch,,,,80.239,,0,JPY,1,,0,1,1,51.87,0,52,51,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GM4,0
No touch,,5806,AUDJPY,1,0,1,No touch,,,,82.517,,0,JPY,1,,0,1,1,81.16,0,81,81,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GY5,0
No touch,,5807,AUDJPY,1,0,1,No touch,,,,81.828,,0,JPY,1,,0,1,1,52.15,0,52,51,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GYB,0
No touch,,5808,AUDJPY,0,0,0,No touch,,,,81.438,,0,JPY,0,,0,0,0,27.44,0,27,27,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GYF,0
No touch,,5809,AUDJPY,0,0,0,No touch,,,,81.325,,0,JPY,0,,0,0,0,19.43,0,19,19,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GYJ,0
No touch,,5811,AUDJPY,0,0,0,No touch,,,,81.001,,0,JPY,0,,0,0,0,4.15,0,4,4,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GYN,0
No touch,,5812,AUDJPY,0,0,0,No touch,,,,80.891,,0,JPY,0,,0,0,0,11.43,0,11,11,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GYR,0
No touch,,5813,AUDJPY,0,0,0,No touch,,,,80.778,,0,JPY,0,,0,0,0,18.96,0,19,18,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GYV,0
No touch,,5814,AUDJPY,1,0,1,No touch,,,,80.379,,0,JPY,1,,0,1,1,44.05,0,44,43,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GYZ,0
No touch,,5986,AUDJPY,1,0,1,No touch,,,,83.054,,0,JPY,1,,0,1,1,92.01,0,92,92,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GWB,0
No touch,,5987,AUDJPY,1,0,1,No touch,,,,82.109,,0,JPY,1,,0,1,1,66.33,0,66,65,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GWH,0
No touch,,5988,AUDJPY,0,0,0,No touch,,,,81.575,,0,JPY,0,,0,0,0,36.7,0,37,36,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GWM,0
No touch,,5989,AUDJPY,0,0,0,No touch,,,,81.42,,0,JPY,0,,0,0,0,26.22,0,26,26,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GWR,0
No touch,,5991,AUDJPY,0,0,0,No touch,,,,80.976,,0,JPY,0,,0,0,0,5.78,0,6,6,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GWW,0
No touch,,5992,AUDJPY,0,0,0,No touch,,,,80.826,,0,JPY,0,,0,0,0,15.76,0,16,15,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GX0,0
No touch,,5993,AUDJPY,0,0,0,No touch,,,,80.67,,0,JPY,0,,0,0,0,26.01,0,26,25,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GX2,0
No touch,,5994,AUDJPY,1,0,1,No touch,,,,80.119,,0,JPY,1,,0,1,1,58.07,0,58,57,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/30/2012,GMT 15:00,01/30/2012,Vanna Volga,81.064,10.25,4.469,0.118,OPSK9GX6,0
One touch,,5041,AUDJPY,1,0,1,One touch,,,,87.78,,0,AUD,1,1.4,0,1,6,,0,114,447,01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9FVR,0
One touch,,5042,AUDJPY,27,0,27,One touch,,,,84.673,,0,AUD,26,26.07,0,26,28,,0,"2,113","2,291",01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9FVV,0
One touch,,5043,AUDJPY,61,0,61,One touch,,,,82.937,,0,AUD,58,58.14,0,58,56,,0,"4,713","4,571",01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9FVY,0
One touch,,5044,AUDJPY,73,0,73,One touch,,,,82.435,,0,AUD,69,69.07,0,69,67,,0,"5,599","5,421",01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9FVZ,0
One touch,,5046,AUDJPY,103,0,103,One touch,,,,80.985,,0,AUD,98,98.31,0,98,98,,0,"7,970","7,981",01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9FW2,0
One touch,,5047,AUDJPY,92,0,92,One touch,,,,80.489,,0,AUD,87,87.37,0,87,89,,0,"7,083","7,181",01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9FW5,0
One touch,,5048,AUDJPY,80,0,80,One touch,,,,79.968,,0,AUD,76,75.73,0,76,78,,0,"6,139","6,330",01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9FW8,0
One touch,,5049,AUDJPY,41,0,41,One touch,,,,78.007,,0,AUD,39,38.66,0,39,42,,0,"3,134","3,381",01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9FWC,0
One touch,,5131,AUDJPY,1,0,1,One touch,,,,88.565,,0,AUD,1,0.66,0,1,6,,0,54,471,01/25/2012,8:50,01/23/2012,8:50,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9G2H,0
One touch,,5132,AUDJPY,28,0,28,One touch,,,,85.11,,0,AUD,26,26.34,0,26,29,,0,"2,135","2,312",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9G2K,0
One touch,,5133,AUDJPY,62,0,62,One touch,,,,83.18,,0,AUD,59,58.62,0,59,56,,0,"4,752","4,557",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9G2L,0
One touch,,5134,AUDJPY,73,0,73,One touch,,,,82.623,,0,AUD,69,69.38,0,69,67,,0,"5,624","5,392",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9G2N,0
One touch,,5136,AUDJPY,104,0,104,One touch,,,,81.012,,0,AUD,99,99.03,0,99,99,,0,"8,027","8,034",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9G2Q,0
One touch,,5137,AUDJPY,93,0,93,One touch,,,,80.459,,0,AUD,88,88.24,0,88,89,,0,"7,153","7,248",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9G2S,0
One touch,,5138,AUDJPY,81,0,81,One touch,,,,79.877,,0,AUD,77,76.69,0,77,79,,0,"6,217","6,409",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9G2V,0
One touch,,5139,AUDJPY,41,0,41,One touch,,,,77.66,,0,AUD,39,39.24,0,39,42,,0,"3,181","3,437",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9G2X,0
One touch,,5221,AUDJPY,1,0,1,One touch,,,,91.054,,0,AUD,1,0.59,0,1,5,,0,48,419,01/25/2012,8:50,01/23/2012,8:50,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9G5T,0
One touch,,5222,AUDJPY,23,0,23,One touch,,,,86.475,,0,AUD,22,21.87,0,22,27,,0,"1,773","2,154",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9G5V,0
One touch,,5223,AUDJPY,57,0,57,One touch,,,,83.932,,0,AUD,54,54.36,0,54,54,,0,"4,407","4,360",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9G5W,0
One touch,,5224,AUDJPY,69,0,69,One touch,,,,83.198,,0,AUD,66,65.85,0,66,64,,0,"5,338","5,200",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9G5X,0
One touch,,5226,AUDJPY,105,0,105,One touch,,,,81.068,,0,AUD,100,99.92,0,100,100,,0,"8,100","8,100",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9G5Y,0
One touch,,5227,AUDJPY,93,0,93,One touch,,,,80.333,,0,AUD,89,88.76,0,89,90,,0,"7,195","7,316",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9G5Z,0
One touch,,5228,AUDJPY,80,0,80,One touch,,,,79.554,,0,AUD,76,76.26,0,76,80,,0,"6,182","6,455",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9G60,0
One touch,,5229,AUDJPY,36,0,36,One touch,,,,76.433,,0,AUD,35,34.65,0,35,40,,0,"2,809","3,239",01/25/2012,8:50,01/23/2012,8:50,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9G61,0
One touch,,5311,AUDJPY,0,0,0,One touch,,,,110.491,,0,AUD,0,0,0,0,3,,0,0,277,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9GBF,0
One touch,,5312,AUDJPY,12,0,12,One touch,,,,96.836,,0,AUD,11,11.25,0,11,21,,0,912,"1,688",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9GBH,0
One touch,,5313,AUDJPY,46,0,46,One touch,,,,89.503,,0,AUD,43,43.49,0,43,47,,0,"3,526","3,787",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9GBL,0
One touch,,5314,AUDJPY,60,0,60,One touch,,,,87.387,,0,AUD,57,57.08,0,57,58,,0,"4,627","4,664",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9GBP,0
One touch,,5316,AUDJPY,105,0,105,One touch,,,,81.072,,0,AUD,100,99.94,0,100,100,,0,"8,102","8,102",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9GBS,0
One touch,,5317,AUDJPY,89,0,89,One touch,,,,78.721,,0,AUD,85,84.95,0,85,87,,0,"6,886","7,072",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9GBT,0
One touch,,5318,AUDJPY,69,0,69,One touch,,,,75.969,,0,AUD,66,65.87,0,66,72,,0,"5,340","5,815",01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9GBX,0
One touch,,5319,AUDJPY,0,0,0,One touch,,,,31.892,,0,AUD,0,0,0,0,0,,0,0,0,01/25/2012,8:51,01/23/2012,8:51,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9GC0,0
EURUSD - 1.3013,,,EURUSD,"9,496",,"9,496",,,,,,,,,"7,297",,,"7,297","7,303",,,"9,496","9,504",,,,,,,,,,,,,,,0
One touch,,5014,EURUSD,9,0,9,One touch,,,,1.3873,,0,USD,7,,0,7,8,8.69,0,9,10,01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9FRY,0
One touch,,5015,EURUSD,38,0,38,One touch,,,,1.3454,,0,USD,29,,0,29,30,38.13,0,38,39,01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9FS2,0
One touch,,5016,EURUSD,68,0,68,One touch,,,,1.3222,,0,USD,52,,0,52,52,68.25,0,68,68,01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9FS5,0
One touch,,5017,EURUSD,78,0,78,One touch,,,,1.3155,,0,USD,60,,0,60,60,78.1,0,78,78,01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9FS9,0
One touch,,5019,EURUSD,92,0,92,One touch,,,,1.2966,,0,USD,71,,0,71,71,92.15,0,92,93,01/25/2012,8:49,01/23/2012,8:49,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9FSF,0
