symbol,epoch,quote
frxUSDJPY,1352343620,79.88
frxUSDJPY,1352343621,79.88
frxUSDJPY,1352343625,79.88
frxUSDJPY,1352343626,79.88
frxUSDJPY,1352343629,79.88
frxUSDJPY,1352343631,79.889
frxUSDJPY,1352343632,79.88
frxUSDJPY,1352343634,79.882
frxUSDJPY,1352343635,79.88
frxUSDJPY,1352343637,79.88
frxUSDJPY,1352343644,79.88
frxUSDJPY,1352343645,79.879
frxUSDJPY,1352343647,79.88
frxUSDJPY,1352343648,79.88
frxUSDJPY,1352343652,79.88
frxUSDJPY,1352343656,79.88
frxUSDJPY,1352343657,79.882
frxUSDJPY,1352343658,79.884
frxUSDJPY,1352343660,79.882
frxUSDJPY,1352343661,79.881
frxUSDJPY,1352343665,79.882
frxUSDJPY,1352343669,79.887
frxUSDJPY,1352343674,79.883
frxUSDJPY,1352343702,79.882
frxUSDJPY,1352343708,79.881
frxUSDJPY,1352343717,79.882
frxUSDJPY,1352343718,79.885
frxUSDJPY,1352343721,79.882
frxUSDJPY,1352343722,79.881
frxUSDJPY,1352343723,79.89
frxUSDJPY,1352343724,79.884
frxUSDJPY,1352343727,79.884
frxUSDJPY,1352343729,79.883
frxUSDJPY,1352343731,79.892
frxUSDJPY,1352343735,79.884
frxUSDJPY,1352343736,79.881
frxUSDJPY,1352343740,79.891
frxUSDJPY,1352343743,79.883
frxUSDJPY,1352343745,79.884
frxUSDJPY,1352343747,79.886
frxUSDJPY,1352343748,79.89
frxUSDJPY,1352343751,79.886
frxUSDJPY,1352343752,79.886
frxUSDJPY,1352343753,79.887
frxUSDJPY,1352343757,79.887
frxUSDJPY,1352343759,79.892
frxUSDJPY,1352343764,79.888
frxUSDJPY,1352343767,79.89
frxUSDJPY,1352343769,79.891
frxUSDJPY,1352343770,79.891
frxUSDJPY,1352343772,79.892
frxUSDJPY,1352343773,79.892
frxUSDJPY,1352343775,79.897
frxUSDJPY,1352343776,79.893
frxUSDJPY,1352343778,79.902
frxUSDJPY,1352343779,79.893
frxUSDJPY,1352343780,79.89
frxUSDJPY,1352343782,79.891
frxUSDJPY,1352343808,79.89
frxUSDJPY,1352343809,79.886
frxUSDJPY,1352343817,79.903
frxUSDJPY,1352343822,79.882
frxUSDJPY,1352343836,79.885
frxUSDJPY,1352343838,79.894
frxUSDJPY,1352343841,79.887
frxUSDJPY,1352343844,79.886
frxUSDJPY,1352343845,79.885
frxUSDJPY,1352343847,79.894
frxUSDJPY,1352343848,79.885
frxUSDJPY,1352343849,79.884
frxUSDJPY,1352343850,79.884
frxUSDJPY,1352343851,79.886
frxUSDJPY,1352343853,79.884
frxUSDJPY,1352343855,79.893
frxUSDJPY,1352343865,79.886
frxUSDJPY,1352343868,79.889
frxUSDJPY,1352343870,79.885
frxUSDJPY,1352343876,79.888
frxUSDJPY,1352343880,79.884
frxUSDJPY,1352343890,79.883
frxUSDJPY,1352343891,79.883
frxUSDJPY,1352343894,79.891
frxUSDJPY,1352343897,79.884
frxUSDJPY,1352343916,79.884
frxUSDJPY,1352343917,79.885
frxUSDJPY,1352343918,79.886
frxUSDJPY,1352343920,79.885
frxUSDJPY,1352343922,79.89
frxUSDJPY,1352343923,79.887
frxUSDJPY,1352343924,79.891
frxUSDJPY,1352343928,79.885
frxUSDJPY,1352343933,79.884
frxUSDJPY,1352343934,79.896
frxUSDJPY,1352343937,79.889
frxUSDJPY,1352343942,79.892
frxUSDJPY,1352343945,79.887
frxUSDJPY,1352343952,79.892
frxUSDJPY,1352343957,79.894
frxUSDJPY,1352343958,79.895
frxUSDJPY,1352343959,79.889
frxUSDJPY,1352343961,79.887
frxUSDJPY,1352343963,79.894
frxUSDJPY,1352343964,79.894
frxUSDJPY,1352343966,79.9
frxUSDJPY,1352343968,79.896
frxUSDJPY,1352343971,79.889
frxUSDJPY,1352343972,79.887
frxUSDJPY,1352343973,79.888
frxUSDJPY,1352343974,79.889
frxUSDJPY,1352343978,79.887
frxUSDJPY,1352343980,79.892
frxUSDJPY,1352343981,79.891
frxUSDJPY,1352343988,79.897
frxUSDJPY,1352343991,79.893
frxUSDJPY,1352343993,79.89
frxUSDJPY,1352343994,79.889
frxUSDJPY,1352343998,79.889
frxUSDJPY,1352344000,79.889
frxUSDJPY,1352344001,79.888
frxUSDJPY,1352344003,79.889
frxUSDJPY,1352344007,79.89
frxUSDJPY,1352344008,79.889
frxUSDJPY,1352344017,79.889
frxUSDJPY,1352344019,79.885
frxUSDJPY,1352344022,79.882
frxUSDJPY,1352344023,79.881
frxUSDJPY,1352344025,79.89
frxUSDJPY,1352344028,79.887
frxUSDJPY,1352344029,79.885
frxUSDJPY,1352344031,79.886
frxUSDJPY,1352344032,79.887
frxUSDJPY,1352344033,79.89
frxUSDJPY,1352344037,79.888
frxUSDJPY,1352344039,79.891
frxUSDJPY,1352344040,79.889
frxUSDJPY,1352344041,79.888
frxUSDJPY,1352344044,79.888
frxUSDJPY,1352344045,79.887
frxUSDJPY,1352344047,79.887
frxUSDJPY,1352344048,79.887
frxUSDJPY,1352344049,79.888
frxUSDJPY,1352344051,79.886
frxUSDJPY,1352344053,79.888
frxUSDJPY,1352344054,79.886
frxUSDJPY,1352344056,79.891
frxUSDJPY,1352344057,79.887
frxUSDJPY,1352344063,79.885
frxUSDJPY,1352344066,79.891
frxUSDJPY,1352344068,79.888
frxUSDJPY,1352344070,79.886
frxUSDJPY,1352344072,79.892
frxUSDJPY,1352344077,79.894
frxUSDJPY,1352344078,79.892
frxUSDJPY,1352344080,79.888
frxUSDJPY,1352344082,79.886
frxUSDJPY,1352344084,79.895
frxUSDJPY,1352344085,79.887
frxUSDJPY,1352344086,79.89
frxUSDJPY,1352344087,79.893
frxUSDJPY,1352344089,79.889
frxUSDJPY,1352344091,79.89
frxUSDJPY,1352344092,79.887
frxUSDJPY,1352344093,79.886
frxUSDJPY,1352344096,79.891
frxUSDJPY,1352344097,79.89
frxUSDJPY,1352344099,79.89
frxUSDJPY,1352344103,79.892
frxUSDJPY,1352344104,79.897
frxUSDJPY,1352344106,79.9
frxUSDJPY,1352344108,79.9
frxUSDJPY,1352344109,79.893
frxUSDJPY,1352344112,79.891
frxUSDJPY,1352344114,79.89
frxUSDJPY,1352344115,79.89
frxUSDJPY,1352344116,79.893
frxUSDJPY,1352344117,79.9
frxUSDJPY,1352344124,79.897
frxUSDJPY,1352344126,79.891
frxUSDJPY,1352344127,79.889
frxUSDJPY,1352344129,79.89
frxUSDJPY,1352344132,79.89
frxUSDJPY,1352344135,79.896
frxUSDJPY,1352344138,79.895
frxUSDJPY,1352344139,79.89
frxUSDJPY,1352344140,79.888
frxUSDJPY,1352344141,79.887
frxUSDJPY,1352344142,79.89
frxUSDJPY,1352344146,79.889
frxUSDJPY,1352344147,79.885
frxUSDJPY,1352344148,79.882
frxUSDJPY,1352344150,79.878
frxUSDJPY,1352344151,79.882
frxUSDJPY,1352344152,79.871
frxUSDJPY,1352344154,79.875
frxUSDJPY,1352344155,79.877
frxUSDJPY,1352344157,79.88
frxUSDJPY,1352344158,79.879
frxUSDJPY,1352344161,79.88
frxUSDJPY,1352344163,79.88
frxUSDJPY,1352344166,79.877
frxUSDJPY,1352344168,79.88
frxUSDJPY,1352344171,79.88
frxUSDJPY,1352344172,79.88
frxUSDJPY,1352344175,79.88
frxUSDJPY,1352344176,79.879
frxUSDJPY,1352344178,79.88
frxUSDJPY,1352344180,79.88
frxUSDJPY,1352344181,79.879
frxUSDJPY,1352344182,79.88
frxUSDJPY,1352344190,79.88
frxUSDJPY,1352344193,79.88
frxUSDJPY,1352344197,79.883
frxUSDJPY,1352344199,79.881
frxUSDJPY,1352344200,79.88
frxUSDJPY,1352344201,79.88
frxUSDJPY,1352344203,79.884
frxUSDJPY,1352344204,79.881
frxUSDJPY,1352344206,79.88
frxUSDJPY,1352344207,79.88
frxUSDJPY,1352344213,79.88
frxUSDJPY,1352344216,79.88
frxUSDJPY,1352344217,79.883
frxUSDJPY,1352344218,79.879
frxUSDJPY,1352344220,79.878
frxUSDJPY,1352344221,79.875
frxUSDJPY,1352344222,79.875
frxUSDJPY,1352344224,79.875
frxUSDJPY,1352344225,79.877
frxUSDJPY,1352344226,79.877
frxUSDJPY,1352344229,79.882
frxUSDJPY,1352344234,79.88
frxUSDJPY,1352344239,79.879
frxUSDJPY,1352344240,79.878
frxUSDJPY,1352344241,79.878
frxUSDJPY,1352344244,79.876
frxUSDJPY,1352344258,79.88
frxUSDJPY,1352344259,79.883
frxUSDJPY,1352344263,79.888
frxUSDJPY,1352344272,79.87
frxUSDJPY,1352344274,79.873
frxUSDJPY,1352344276,79.877
frxUSDJPY,1352344278,79.882
frxUSDJPY,1352344283,79.879
frxUSDJPY,1352344288,79.882
frxUSDJPY,1352344302,79.879
frxUSDJPY,1352344303,79.879
frxUSDJPY,1352344304,79.878
frxUSDJPY,1352344306,79.878
frxUSDJPY,1352344307,79.878
frxUSDJPY,1352344308,79.878
frxUSDJPY,1352344309,79.874
frxUSDJPY,1352344310,79.872
frxUSDJPY,1352344311,79.874
frxUSDJPY,1352344312,79.88
frxUSDJPY,1352344314,79.882
frxUSDJPY,1352344318,79.877
frxUSDJPY,1352344320,79.874
frxUSDJPY,1352344323,79.871
frxUSDJPY,1352344324,79.872
frxUSDJPY,1352344326,79.872
frxUSDJPY,1352344331,79.873
frxUSDJPY,1352344333,79.875
frxUSDJPY,1352344334,79.881
frxUSDJPY,1352344337,79.871
frxUSDJPY,1352344338,79.87
frxUSDJPY,1352344346,79.871
frxUSDJPY,1352344347,79.876
frxUSDJPY,1352344349,79.882
frxUSDJPY,1352344350,79.876
frxUSDJPY,1352344351,79.872
frxUSDJPY,1352344364,79.872
frxUSDJPY,1352344370,79.872
frxUSDJPY,1352344377,79.884
frxUSDJPY,1352344378,79.876
frxUSDJPY,1352344391,79.872
frxUSDJPY,1352344392,79.869
frxUSDJPY,1352344393,79.865
frxUSDJPY,1352344394,79.868
frxUSDJPY,1352344395,79.866
frxUSDJPY,1352344397,79.872
frxUSDJPY,1352344398,79.868
frxUSDJPY,1352344399,79.864
frxUSDJPY,1352344401,79.869
frxUSDJPY,1352344402,79.872
frxUSDJPY,1352344405,79.865
frxUSDJPY,1352344406,79.868
frxUSDJPY,1352344407,79.868
frxUSDJPY,1352344408,79.867
frxUSDJPY,1352344410,79.864
frxUSDJPY,1352344411,79.865
frxUSDJPY,1352344412,79.871
frxUSDJPY,1352344413,79.873
frxUSDJPY,1352344415,79.872
frxUSDJPY,1352344416,79.872
frxUSDJPY,1352344420,79.872
frxUSDJPY,1352344422,79.874
frxUSDJPY,1352344424,79.872
frxUSDJPY,1352344425,79.872
frxUSDJPY,1352344429,79.874
frxUSDJPY,1352344433,79.871
frxUSDJPY,1352344434,79.876
frxUSDJPY,1352344437,79.874
frxUSDJPY,1352344442,79.873
frxUSDJPY,1352344443,79.873
frxUSDJPY,1352344446,79.873
frxUSDJPY,1352344465,79.874
frxUSDJPY,1352344468,79.877
frxUSDJPY,1352344474,79.874
frxUSDJPY,1352344475,79.881
frxUSDJPY,1352344478,79.875
frxUSDJPY,1352344479,79.865
frxUSDJPY,1352344481,79.852
frxUSDJPY,1352344482,79.852
frxUSDJPY,1352344487,79.853
frxUSDJPY,1352344488,79.847
frxUSDJPY,1352344489,79.847
frxUSDJPY,1352344490,79.847
frxUSDJPY,1352344491,79.847
frxUSDJPY,1352344492,79.839
frxUSDJPY,1352344493,79.84
frxUSDJPY,1352344496,79.84
frxUSDJPY,1352344497,79.841
frxUSDJPY,1352344498,79.841
frxUSDJPY,1352344499,79.842
frxUSDJPY,1352344500,79.842
frxUSDJPY,1352344501,79.842
frxUSDJPY,1352344502,79.842
frxUSDJPY,1352344503,79.842
frxUSDJPY,1352344504,79.839
frxUSDJPY,1352344505,79.839
frxUSDJPY,1352344506,79.839
frxUSDJPY,1352344507,79.841
frxUSDJPY,1352344509,79.839
frxUSDJPY,1352344511,79.838
frxUSDJPY,1352344513,79.839
frxUSDJPY,1352344516,79.84
frxUSDJPY,1352344517,79.84
frxUSDJPY,1352344518,79.84
frxUSDJPY,1352344519,79.842
frxUSDJPY,1352344520,79.842
frxUSDJPY,1352344521,79.839
frxUSDJPY,1352344523,79.837
frxUSDJPY,1352344524,79.84
frxUSDJPY,1352344528,79.837
frxUSDJPY,1352344531,79.84
frxUSDJPY,1352344532,79.839
frxUSDJPY,1352344536,79.839
frxUSDJPY,1352344542,79.839
frxUSDJPY,1352344543,79.84
frxUSDJPY,1352344544,79.84
frxUSDJPY,1352344550,79.836
frxUSDJPY,1352344551,79.836
frxUSDJPY,1352344552,79.834
frxUSDJPY,1352344553,79.836
frxUSDJPY,1352344554,79.837
frxUSDJPY,1352344555,79.836
frxUSDJPY,1352344556,79.831
frxUSDJPY,1352344557,79.837
frxUSDJPY,1352344558,79.838
frxUSDJPY,1352344560,79.835
frxUSDJPY,1352344562,79.832
frxUSDJPY,1352344563,79.835
frxUSDJPY,1352344564,79.83
frxUSDJPY,1352344565,79.829
frxUSDJPY,1352344567,79.828
frxUSDJPY,1352344572,79.821
frxUSDJPY,1352344573,79.827
frxUSDJPY,1352344574,79.829
frxUSDJPY,1352344575,79.829
frxUSDJPY,1352344576,79.828
frxUSDJPY,1352344577,79.827
frxUSDJPY,1352344578,79.829
frxUSDJPY,1352344579,79.829
frxUSDJPY,1352344580,79.826
frxUSDJPY,1352344581,79.827
frxUSDJPY,1352344583,79.826
frxUSDJPY,1352344584,79.827
frxUSDJPY,1352344585,79.832
frxUSDJPY,1352344586,79.83
frxUSDJPY,1352344587,79.829
frxUSDJPY,1352344588,79.829
frxUSDJPY,1352344589,79.828
frxUSDJPY,1352344590,79.828
frxUSDJPY,1352344593,79.828
frxUSDJPY,1352344594,79.822
frxUSDJPY,1352344595,79.821
frxUSDJPY,1352344596,79.823
frxUSDJPY,1352344597,79.818
frxUSDJPY,1352344598,79.811
frxUSDJPY,1352344599,79.82
frxUSDJPY,1352344600,79.824
frxUSDJPY,1352344601,79.825
frxUSDJPY,1352344602,79.824
frxUSDJPY,1352344603,79.825
frxUSDJPY,1352344604,79.823
frxUSDJPY,1352344605,79.823
frxUSDJPY,1352344606,79.823
frxUSDJPY,1352344607,79.821
frxUSDJPY,1352344608,79.824
frxUSDJPY,1352344609,79.825
frxUSDJPY,1352344611,79.824
frxUSDJPY,1352344612,79.823
frxUSDJPY,1352344613,79.815
frxUSDJPY,1352344615,79.809
frxUSDJPY,1352344616,79.811
frxUSDJPY,1352344617,79.81
frxUSDJPY,1352344618,79.812
frxUSDJPY,1352344619,79.809
frxUSDJPY,1352344621,79.807
frxUSDJPY,1352344622,79.806
frxUSDJPY,1352344623,79.8
frxUSDJPY,1352344624,79.792
frxUSDJPY,1352344625,79.783
frxUSDJPY,1352344627,79.79
frxUSDJPY,1352344628,79.786
frxUSDJPY,1352344629,79.783
frxUSDJPY,1352344630,79.78
frxUSDJPY,1352344632,79.774
frxUSDJPY,1352344633,79.796
frxUSDJPY,1352344635,79.783
frxUSDJPY,1352344636,79.778
frxUSDJPY,1352344637,79.777
frxUSDJPY,1352344640,79.777
frxUSDJPY,1352344642,79.778
frxUSDJPY,1352344643,79.778
frxUSDJPY,1352344644,79.779
frxUSDJPY,1352344645,79.78
frxUSDJPY,1352344646,79.78
frxUSDJPY,1352344650,79.784
frxUSDJPY,1352344651,79.783
frxUSDJPY,1352344653,79.785
frxUSDJPY,1352344654,79.785
frxUSDJPY,1352344655,79.785
frxUSDJPY,1352344656,79.785
frxUSDJPY,1352344657,79.786
frxUSDJPY,1352344659,79.785
frxUSDJPY,1352344660,79.785
frxUSDJPY,1352344661,79.787
frxUSDJPY,1352344662,79.786
frxUSDJPY,1352344663,79.788
frxUSDJPY,1352344664,79.785
frxUSDJPY,1352344666,79.784
frxUSDJPY,1352344668,79.786
frxUSDJPY,1352344669,79.791
frxUSDJPY,1352344670,79.794
frxUSDJPY,1352344671,79.791
frxUSDJPY,1352344675,79.792
frxUSDJPY,1352344676,79.794
frxUSDJPY,1352344677,79.796
frxUSDJPY,1352344679,79.795
frxUSDJPY,1352344681,79.796
frxUSDJPY,1352344683,79.797
frxUSDJPY,1352344684,79.799
frxUSDJPY,1352344685,79.798
frxUSDJPY,1352344687,79.802
frxUSDJPY,1352344688,79.799
frxUSDJPY,1352344689,79.794
frxUSDJPY,1352344690,79.785
frxUSDJPY,1352344692,79.779
frxUSDJPY,1352344694,79.788
frxUSDJPY,1352344696,79.788
frxUSDJPY,1352344697,79.789
frxUSDJPY,1352344699,79.793
frxUSDJPY,1352344700,79.79
frxUSDJPY,1352344705,79.79
frxUSDJPY,1352344707,79.79
frxUSDJPY,1352344708,79.796
frxUSDJPY,1352344710,79.792
frxUSDJPY,1352344711,79.791
frxUSDJPY,1352344712,79.79
frxUSDJPY,1352344716,79.791
frxUSDJPY,1352344717,79.795
frxUSDJPY,1352344719,79.796
frxUSDJPY,1352344720,79.796
frxUSDJPY,1352344721,79.796
frxUSDJPY,1352344722,79.789
frxUSDJPY,1352344723,79.789
frxUSDJPY,1352344724,79.787
frxUSDJPY,1352344728,79.788
frxUSDJPY,1352344729,79.786
frxUSDJPY,1352344730,79.792
frxUSDJPY,1352344734,79.788
frxUSDJPY,1352344736,79.78
frxUSDJPY,1352344737,79.789
frxUSDJPY,1352344738,79.787
frxUSDJPY,1352344739,79.787
frxUSDJPY,1352344741,79.792
frxUSDJPY,1352344743,79.789
frxUSDJPY,1352344745,79.793
frxUSDJPY,1352344748,79.792
frxUSDJPY,1352344750,79.793
frxUSDJPY,1352344751,79.794
frxUSDJPY,1352344753,79.796
frxUSDJPY,1352344754,79.795
frxUSDJPY,1352344755,79.793
frxUSDJPY,1352344760,79.789
frxUSDJPY,1352344763,79.789
frxUSDJPY,1352344765,79.791
frxUSDJPY,1352344767,79.792
frxUSDJPY,1352344768,79.79
frxUSDJPY,1352344769,79.79
frxUSDJPY,1352344770,79.79
frxUSDJPY,1352344773,79.792
frxUSDJPY,1352344774,79.791
frxUSDJPY,1352344777,79.79
frxUSDJPY,1352344778,79.79
frxUSDJPY,1352344779,79.792
frxUSDJPY,1352344782,79.791
frxUSDJPY,1352344783,79.791
frxUSDJPY,1352344785,79.792
frxUSDJPY,1352344786,79.792
frxUSDJPY,1352344787,79.791
frxUSDJPY,1352344788,79.801
frxUSDJPY,1352344792,79.791
frxUSDJPY,1352344793,79.795
frxUSDJPY,1352344796,79.79
frxUSDJPY,1352344797,79.79
frxUSDJPY,1352344798,79.789
frxUSDJPY,1352344802,79.791
frxUSDJPY,1352344803,79.792
frxUSDJPY,1352344804,79.8
frxUSDJPY,1352344805,79.792
frxUSDJPY,1352344806,79.791
frxUSDJPY,1352344811,79.792
frxUSDJPY,1352344813,79.792
frxUSDJPY,1352344814,79.8
frxUSDJPY,1352344815,79.797
frxUSDJPY,1352344816,79.794
frxUSDJPY,1352344820,79.794
frxUSDJPY,1352344822,79.801
frxUSDJPY,1352344825,79.795
frxUSDJPY,1352344828,79.789
frxUSDJPY,1352344831,79.789
frxUSDJPY,1352344832,79.789
frxUSDJPY,1352344838,79.79
frxUSDJPY,1352344839,79.79
frxUSDJPY,1352344843,79.791
frxUSDJPY,1352344844,79.791
frxUSDJPY,1352344846,79.793
frxUSDJPY,1352344847,79.794
frxUSDJPY,1352344848,79.796
frxUSDJPY,1352344849,79.796
frxUSDJPY,1352344850,79.796
frxUSDJPY,1352344852,79.797
frxUSDJPY,1352344853,79.798
frxUSDJPY,1352344854,79.799
frxUSDJPY,1352344855,79.803
frxUSDJPY,1352344856,79.799
frxUSDJPY,1352344857,79.805
frxUSDJPY,1352344858,79.807
frxUSDJPY,1352344859,79.809
frxUSDJPY,1352344860,79.809
frxUSDJPY,1352344861,79.81
frxUSDJPY,1352344862,79.809
frxUSDJPY,1352344863,79.807
frxUSDJPY,1352344864,79.808
frxUSDJPY,1352344865,79.808
frxUSDJPY,1352344867,79.815
frxUSDJPY,1352344868,79.816
frxUSDJPY,1352344869,79.817
frxUSDJPY,1352344870,79.82
frxUSDJPY,1352344871,79.823
frxUSDJPY,1352344872,79.818
frxUSDJPY,1352344873,79.816
frxUSDJPY,1352344874,79.818
frxUSDJPY,1352344877,79.816
frxUSDJPY,1352344879,79.813
frxUSDJPY,1352344880,79.813
frxUSDJPY,1352344881,79.812
frxUSDJPY,1352344882,79.811
frxUSDJPY,1352344883,79.812
frxUSDJPY,1352344884,79.812
frxUSDJPY,1352344885,79.814
frxUSDJPY,1352344886,79.812
frxUSDJPY,1352344887,79.813
frxUSDJPY,1352344888,79.817
frxUSDJPY,1352344889,79.808
frxUSDJPY,1352344891,79.814
frxUSDJPY,1352344892,79.814
frxUSDJPY,1352344893,79.811
frxUSDJPY,1352344895,79.813
frxUSDJPY,1352344896,79.812
frxUSDJPY,1352344897,79.812
frxUSDJPY,1352344898,79.813
frxUSDJPY,1352344899,79.816
frxUSDJPY,1352344902,79.822
frxUSDJPY,1352344903,79.817
frxUSDJPY,1352344904,79.814
frxUSDJPY,1352344905,79.814
frxUSDJPY,1352344906,79.818
frxUSDJPY,1352344908,79.815
frxUSDJPY,1352344909,79.816
frxUSDJPY,1352344910,79.821
frxUSDJPY,1352344912,79.816
frxUSDJPY,1352344914,79.822
frxUSDJPY,1352344915,79.82
frxUSDJPY,1352344916,79.822
frxUSDJPY,1352344917,79.818
frxUSDJPY,1352344919,79.823
frxUSDJPY,1352344920,79.821
frxUSDJPY,1352344922,79.817
frxUSDJPY,1352344923,79.82
frxUSDJPY,1352344924,79.823
frxUSDJPY,1352344925,79.824
frxUSDJPY,1352344927,79.823
frxUSDJPY,1352344930,79.822
frxUSDJPY,1352344932,79.822
frxUSDJPY,1352344934,79.822
frxUSDJPY,1352344938,79.822
frxUSDJPY,1352344940,79.823
frxUSDJPY,1352344944,79.823
frxUSDJPY,1352344945,79.821
frxUSDJPY,1352344950,79.821
frxUSDJPY,1352344951,79.821
frxUSDJPY,1352344954,79.822
frxUSDJPY,1352344956,79.83
frxUSDJPY,1352344958,79.823
frxUSDJPY,1352344960,79.823
frxUSDJPY,1352344965,79.827
frxUSDJPY,1352344967,79.826
frxUSDJPY,1352344968,79.829
frxUSDJPY,1352344969,79.827
frxUSDJPY,1352344970,79.826
frxUSDJPY,1352344975,79.826
frxUSDJPY,1352344977,79.826
frxUSDJPY,1352344978,79.829
frxUSDJPY,1352344985,79.825
frxUSDJPY,1352344988,79.824
frxUSDJPY,1352344989,79.822
frxUSDJPY,1352344990,79.829
frxUSDJPY,1352344992,79.826
frxUSDJPY,1352344993,79.822
frxUSDJPY,1352344994,79.82
frxUSDJPY,1352344996,79.812
frxUSDJPY,1352344997,79.811
frxUSDJPY,1352344998,79.811
frxUSDJPY,1352344999,79.811
frxUSDJPY,1352345000,79.81
frxUSDJPY,1352345001,79.809
frxUSDJPY,1352345002,79.809
frxUSDJPY,1352345003,79.809
frxUSDJPY,1352345005,79.809
frxUSDJPY,1352345006,79.81
frxUSDJPY,1352345008,79.808
frxUSDJPY,1352345010,79.806
frxUSDJPY,1352345013,79.808
frxUSDJPY,1352345020,79.807
frxUSDJPY,1352345022,79.81
frxUSDJPY,1352345024,79.81
frxUSDJPY,1352345025,79.81
frxUSDJPY,1352345031,79.811
frxUSDJPY,1352345032,79.81
frxUSDJPY,1352345043,79.813
frxUSDJPY,1352345045,79.813
frxUSDJPY,1352345050,79.812
frxUSDJPY,1352345054,79.811
frxUSDJPY,1352345056,79.813
frxUSDJPY,1352345060,79.811
frxUSDJPY,1352345061,79.811
frxUSDJPY,1352345066,79.807
frxUSDJPY,1352345078,79.811
frxUSDJPY,1352345079,79.812
frxUSDJPY,1352345080,79.811
frxUSDJPY,1352345081,79.811
frxUSDJPY,1352345082,79.811
frxUSDJPY,1352345083,79.812
frxUSDJPY,1352345084,79.81
frxUSDJPY,1352345085,79.811
frxUSDJPY,1352345088,79.811
frxUSDJPY,1352345089,79.811
frxUSDJPY,1352345090,79.81
frxUSDJPY,1352345093,79.817
frxUSDJPY,1352345096,79.819
frxUSDJPY,1352345097,79.817
frxUSDJPY,1352345100,79.816
frxUSDJPY,1352345104,79.822
frxUSDJPY,1352345113,79.816
frxUSDJPY,1352345122,79.816
frxUSDJPY,1352345124,79.818
frxUSDJPY,1352345126,79.822
frxUSDJPY,1352345131,79.819
frxUSDJPY,1352345132,79.818
frxUSDJPY,1352345133,79.818
frxUSDJPY,1352345142,79.817
frxUSDJPY,1352345144,79.817
